Date,Months,Year,Product,Brand,Size,Quantity Sold,Unit Price(in Rupees),Margin (%),Profit(in Rupees),Net Profit(in Rupees),Total Revenue(in Rupees),Tax (GST % ),Tax Amount(in Rupees),Net Tax,Stock Availability,Dealer Location
29-07-2023,July,2023,Boots,Sketchers,6,46,4042,0.25,1010,46478,139435,0.12,485,22310,173,Pune
29-07-2023,July,2023,Sneakers,Nike,8,15,14322,0.15,2148,32225,182607,0.12,1719,25780,141,Delhi
29-07-2023,July,2023,Flats,Reebok,8,42,3169,0.2,634,26622,106488,0.12,380,15973,150,Mumbai
29-07-2023,July,2023,Flats,Bata,7,16,2325,0.3,698,11161,26043,0.12,279,4464,178,Mumbai
30-07-2023,July,2023,Flats,Metro,7,11,3349,0.3,1005,11051,25785,0.12,402,4420,172,Mumbai
30-07-2023,July,2023,Flats,Nike,8,20,4818,0.15,723,14455,81914,0.12,578,11564,70,Haryana
30-07-2023,July,2023,Flats,Nike,10,24,13613,0.15,2042,49006,277702,0.12,1634,39205,86,Pune
30-07-2023,July,2023,Flats,Paragon,7,42,1791,0.4,716,30085,45127,0.12,215,9025,183,Mumbai
30-07-2023,July,2023,Flats,Bata,8,18,2356,0.3,707,12723,29687,0.12,283,5089,160,Mumbai
30-07-2023,July,2023,Sneakers,Paragon,11,34,1098,0.4,439,14930,22395,0.12,132,4479,69,Pune
30-07-2023,July,2023,Sneakers,Paragon,10,41,744,0.4,297,12194,18291,0.12,89,3658,86,Delhi
30-07-2023,July,2023,Flats,Reebok,9,15,4993,0.2,999,14980,59922,0.12,599,8988,130,Haryana
30-07-2023,July,2023,Sneakers,Reebok,7,14,3681,0.2,736,10306,41224,0.12,442,6184,140,Mumbai
30-07-2023,July,2023,Sneakers,Nike,7,39,6095,0.15,914,35658,202060,0.12,731,28526,115,Haryana
30-07-2023,July,2023,Flats,Bata,10,18,4759,0.3,1428,25700,59967,0.12,571,10280,174,Pune
30-07-2023,July,2023,Sneakers,Bata,8,35,2636,0.3,791,27679,64585,0.12,316,11072,83,Pune
31-07-2023,July,2023,Sandals,Woodland,9,30,4242,0.2,848,25453,101810,0.12,509,15272,155,Pune
31-07-2023,July,2023,Flats,Bata,8,12,3482,0.3,1045,12537,29253,0.12,418,5015,64,Pune
31-07-2023,July,2023,Flats,Puma,10,45,1544,0.2,309,13893,55573,0.12,185,8336,124,Delhi
31-07-2023,July,2023,Sandals,Adidas,9,35,8831,0.15,1325,46361,262711,0.12,1060,37089,149,Delhi
31-07-2023,July,2023,Heels,Bata,10,15,2396,0.3,719,10781,25155,0.12,287,4312,186,Haryana
31-07-2023,July,2023,Heels,Bata,7,15,1721,0.3,516,7745,18071,0.12,207,3098,151,Delhi
31-07-2023,July,2023,Flats,Bata,7,35,2315,0.3,694,24306,56715,0.12,278,9723,137,Mumbai
01-08-2023,August,2023,Sandals,Adidas,10,40,2915,0.15,437,17488,99097,0.12,350,13990,59,Haryana
01-08-2023,August,2023,Flats,Adidas,9,19,7122,0.15,1068,20297,115016,0.12,855,16238,195,Mumbai
01-08-2023,August,2023,Sneakers,Paragon,11,34,656,0.4,262,8922,13382,0.12,79,2676,160,Mumbai
01-08-2023,August,2023,Sandals,Adidas,6,23,8944,0.15,1342,30857,174858,0.12,1073,24686,158,Mumbai
01-08-2023,August,2023,Sandals,Sketchers,10,21,1876,0.25,469,9850,29550,0.12,225,4728,120,Delhi
01-08-2023,August,2023,Sandals,Nike,8,38,13455,0.15,2018,76696,434612,0.12,1615,61357,104,Pune
01-08-2023,August,2023,Flats,Sketchers,7,13,1916,0.25,479,6227,18681,0.12,230,2989,137,Haryana
01-08-2023,August,2023,Flats,Reebok,7,22,4096,0.2,819,18021,72084,0.12,491,10813,173,Haryana
01-08-2023,August,2023,Sandals,Paragon,10,20,2914,0.4,1166,23312,34968,0.12,350,6994,140,Haryana
02-08-2023,August,2023,Sandals,Nike,9,48,5383,0.15,807,38756,219615,0.12,646,31005,198,Mumbai
02-08-2023,August,2023,Flats,Adidas,8,30,2113,0.15,317,9511,53894,0.12,254,7609,87,Haryana
02-08-2023,August,2023,Sandals,Bata,7,36,2051,0.3,615,22153,51691,0.12,246,8861,50,Mumbai
02-08-2023,August,2023,Sandals,Adidas,10,38,7111,0.15,1067,40535,229696,0.12,853,32428,74,Pune
02-08-2023,August,2023,Sneakers,Adidas,10,22,5361,0.15,804,17693,100258,0.12,643,14154,92,Pune
02-08-2023,August,2023,Flats,Bata,7,32,1839,0.3,552,17655,41195,0.12,221,7062,197,Delhi
02-08-2023,August,2023,Sneakers,Bata,8,11,2208,0.3,662,7286,17000,0.12,265,2914,178,Mumbai
02-08-2023,August,2023,Heels,Nike,10,41,10787,0.15,1618,66340,375925,0.12,1294,53072,155,Haryana
03-08-2023,August,2023,Sandals,Bata,9,37,3093,0.3,928,34329,80101,0.12,371,13731,135,Mumbai
03-08-2023,August,2023,Sneakers,Adidas,8,37,4985,0.15,748,27667,156777,0.12,598,22133,91,Pune
03-08-2023,August,2023,Flats,Bata,8,28,4380,0.3,1314,36795,85855,0.12,526,14718,161,Mumbai
03-08-2023,August,2023,Flats,Reebok,10,49,7627,0.2,1525,74749,298995,0.12,915,44849,72,Delhi
03-08-2023,August,2023,Flats,Nike,6,11,10395,0.15,1559,17152,97194,0.12,1247,13722,76,Haryana
03-08-2023,August,2023,Sandals,Paragon,11,49,2818,0.4,1127,55234,82851,0.12,338,16570,163,Delhi
03-08-2023,August,2023,Flats,Paragon,6,28,2629,0.4,1052,29448,44172,0.12,316,8834,107,Delhi
04-08-2023,August,2023,Flats,Bata,7,22,4425,0.3,1328,29207,68151,0.12,531,11683,139,Delhi
04-08-2023,August,2023,Flats,Bata,8,35,1030,0.3,309,10820,25245,0.12,124,4328,107,Mumbai
04-08-2023,August,2023,Flats,Reebok,8,26,3844,0.2,769,19991,79963,0.12,461,11995,111,Haryana
04-08-2023,August,2023,Sneakers,Bata,6,10,1105,0.3,332,3315,7735,0.12,133,1326,182,Mumbai
04-08-2023,August,2023,Heels,Paragon,9,30,1338,0.4,535,16053,24079,0.12,161,4816,160,Pune
04-08-2023,August,2023,Boots,Paragon,8,22,2041,0.4,816,17958,26937,0.12,245,5387,63,Mumbai
04-08-2023,August,2023,Flats,Paragon,8,18,2848,0.4,1139,20509,30764,0.12,342,6153,94,Mumbai
04-08-2023,August,2023,Sandals,Bata,9,20,2750,0.3,825,16498,38495,0.12,330,6599,82,Delhi
04-08-2023,August,2023,Flats,Nike,10,46,12411,0.15,1862,85639,485285,0.12,1489,68511,116,Mumbai
05-08-2023,August,2023,Sneakers,Bata,7,15,1373,0.3,412,6179,14417,0.12,165,2472,52,Haryana
05-08-2023,August,2023,Flats,Metro,9,19,1111,0.3,333,6334,14780,0.12,133,2534,189,Mumbai
05-08-2023,August,2023,Sneakers,Paragon,8,11,2356,0.4,942,10366,15549,0.12,283,3110,166,Delhi
05-08-2023,August,2023,Flats,Paragon,11,32,966,0.4,387,12370,18555,0.12,116,3711,106,Pune
05-08-2023,August,2023,Sandals,Adidas,9,25,7810,0.15,1172,29289,165973,0.12,937,23432,116,Mumbai
05-08-2023,August,2023,Flats,Nike,8,15,14220,0.15,2133,31994,181301,0.12,1706,25596,55,Pune
05-08-2023,August,2023,Flats,Paragon,7,17,1648,0.4,659,11205,16808,0.12,198,3362,81,Pune
05-08-2023,August,2023,Sneakers,Adidas,8,26,9157,0.15,1374,35712,202366,0.12,1099,28569,69,Delhi
05-08-2023,August,2023,Sandals,Bata,7,35,1403,0.3,421,14728,34366,0.12,168,5891,155,Delhi
05-08-2023,August,2023,Sneakers,Liberty,10,14,1026,0.4,410,5744,8616,0.12,123,1723,146,Haryana
05-08-2023,August,2023,Sandals,Paragon,8,20,950,0.4,380,7596,11394,0.12,114,2279,95,Delhi
05-08-2023,August,2023,Flats,Paragon,10,48,2637,0.4,1055,50631,75946,0.12,316,15189,137,Delhi
06-08-2023,August,2023,Sandals,Paragon,9,44,513,0.4,205,9021,13531,0.12,62,2706,115,Pune
06-08-2023,August,2023,Sneakers,Adidas,9,11,6288,0.15,943,10375,58789,0.12,755,8300,181,Pune
06-08-2023,August,2023,Flats,Adidas,7,33,2918,0.15,438,14446,81858,0.12,350,11557,57,Delhi
06-08-2023,August,2023,Sandals,Adidas,7,15,7822,0.15,1173,17599,99730,0.12,939,14079,118,Delhi
06-08-2023,August,2023,Sandals,Liberty,7,15,1371,0.4,549,8228,12342,0.12,165,2469,125,Pune
06-08-2023,August,2023,Sandals,Paragon,9,37,1782,0.4,713,26368,39552,0.12,214,7911,99,Mumbai
06-08-2023,August,2023,Sandals,Adidas,7,27,9695,0.15,1454,39265,222499,0.12,1163,31412,199,Delhi
06-08-2023,August,2023,Flats,Metro,9,29,1663,0.3,499,14465,33751,0.12,200,5786,174,Delhi
06-08-2023,August,2023,Sandals,Bata,8,48,3988,0.3,1196,57432,134007,0.12,479,22973,77,Mumbai
06-08-2023,August,2023,Flats,Bata,8,22,3269,0.3,981,21573,50336,0.12,392,8629,66,Mumbai
06-08-2023,August,2023,Sandals,Adidas,6,42,4025,0.15,604,25355,143675,0.12,483,20283,125,Haryana
06-08-2023,August,2023,Flats,Paragon,9,32,1496,0.4,598,19146,28719,0.12,179,5744,96,Delhi
06-08-2023,August,2023,Flats,Bata,8,21,2431,0.3,729,15315,35735,0.12,292,6126,105,Delhi
07-08-2023,August,2023,Sandals,Adidas,11,30,2978,0.15,447,13403,75950,0.12,357,10722,52,Mumbai
07-08-2023,August,2023,Flats,Bata,7,39,3270,0.3,981,38257,89268,0.12,392,15303,109,Mumbai
07-08-2023,August,2023,Flats,Nike,8,28,10222,0.15,1533,42931,243275,0.12,1227,34345,105,Pune
07-08-2023,August,2023,Sneakers,Paragon,8,48,2866,0.4,1146,55021,82532,0.12,344,16506,69,Pune
07-08-2023,August,2023,Flats,Paragon,8,37,1294,0.4,518,19158,28737,0.12,155,5748,100,Mumbai
07-08-2023,August,2023,Boots,Nike,9,41,3562,0.15,534,21903,124118,0.12,427,17523,157,Delhi
08-08-2023,August,2023,Sneakers,Bata,7,48,2308,0.3,692,33228,77532,0.12,277,13291,110,Mumbai
08-08-2023,August,2023,Flats,Nike,8,11,10724,0.15,1609,17695,100269,0.12,1287,14156,51,Pune
08-08-2023,August,2023,Sandals,Reebok,7,35,2222,0.2,444,15554,62217,0.12,267,9333,185,Pune
08-08-2023,August,2023,Sneakers,Bata,10,11,1278,0.3,383,4217,9839,0.12,153,1687,156,Delhi
08-08-2023,August,2023,Flats,Reebok,8,30,6522,0.2,1304,39133,156532,0.12,783,23480,70,Mumbai
08-08-2023,August,2023,Flats,Metro,8,41,3449,0.3,1035,42426,98994,0.12,414,16970,126,Mumbai
08-08-2023,August,2023,Flats,Bata,9,17,4372,0.3,1312,22299,52030,0.12,525,8920,76,Pune
09-08-2023,August,2023,Boots,Nike,6,18,4262,0.15,639,11506,65203,0.12,511,9205,161,Mumbai
09-08-2023,August,2023,Boots,Adidas,6,22,7793,0.15,1169,25716,145726,0.12,935,20573,187,Mumbai
09-08-2023,August,2023,Sneakers,Paragon,6,26,2708,0.4,1083,28166,42249,0.12,325,8450,78,Delhi
09-08-2023,August,2023,Sneakers,Reebok,6,26,3976,0.2,795,20675,82700,0.12,477,12405,147,Pune
10-08-2023,August,2023,Flats,Adidas,7,47,5686,0.15,853,40083,227138,0.12,682,32067,131,Delhi
10-08-2023,August,2023,Heels,Adidas,11,47,9102,0.15,1365,64172,363640,0.12,1092,51338,164,Haryana
10-08-2023,August,2023,Flats,Nike,9,43,5886,0.15,883,37966,215144,0.12,706,30373,175,Haryana
10-08-2023,August,2023,Sandals,Bata,11,40,1903,0.3,571,22840,53293,0.12,228,9136,125,Delhi
10-08-2023,August,2023,Flats,Nike,8,45,13027,0.15,1954,87929,498264,0.12,1563,70343,102,Delhi
10-08-2023,August,2023,Flats,Nike,6,41,3723,0.15,558,22898,129754,0.12,447,18318,105,Delhi
11-08-2023,August,2023,Heels,Bata,7,41,1418,0.3,425,17443,40701,0.12,170,6977,185,Delhi
11-08-2023,August,2023,Flats,Bata,11,29,3834,0.3,1150,33356,77831,0.12,460,13343,89,Pune
11-08-2023,August,2023,Heels,Woodland,7,18,3313,0.2,663,11926,47703,0.12,398,7156,148,Mumbai
11-08-2023,August,2023,Sandals,Paragon,9,22,2450,0.4,980,21560,32341,0.12,294,6468,67,Delhi
11-08-2023,August,2023,Sandals,Bata,7,29,4806,0.3,1442,41812,97562,0.12,577,16725,76,Pune
11-08-2023,August,2023,Sneakers,Bata,7,17,1962,0.3,589,10008,23351,0.12,235,4003,97,Haryana
11-08-2023,August,2023,Sandals,Nike,9,43,8432,0.15,1265,54384,308178,0.12,1012,43507,80,Delhi
11-08-2023,August,2023,Flats,Nike,8,37,5545,0.15,832,30774,174384,0.12,665,24619,178,Mumbai
11-08-2023,August,2023,Sandals,Woodland,8,13,4648,0.2,930,12085,48340,0.12,558,7251,75,Mumbai
12-08-2023,August,2023,Flats,Bata,10,37,1776,0.3,533,19711,45991,0.12,213,7884,153,Delhi
12-08-2023,August,2023,Sneakers,Paragon,8,43,2019,0.4,807,34720,52080,0.12,242,10416,160,Pune
12-08-2023,August,2023,Sneakers,Paragon,6,25,2897,0.4,1159,28974,43462,0.12,348,8692,79,Delhi
12-08-2023,August,2023,Sneakers,Nike,9,27,5865,0.15,880,23754,134607,0.12,704,19003,75,Pune
12-08-2023,August,2023,Sandals,Puma,9,35,3655,0.2,731,25588,102354,0.12,439,15353,106,Delhi
12-08-2023,August,2023,Flats,Paragon,8,41,1014,0.4,406,16634,24951,0.12,122,4990,138,Delhi
12-08-2023,August,2023,Flats,Reebok,10,48,3728,0.2,746,35787,143150,0.12,447,21472,74,Delhi
12-08-2023,August,2023,Sneakers,Woodland,10,49,4861,0.2,972,47633,190534,0.12,583,28580,111,Mumbai
12-08-2023,August,2023,Sneakers,Bata,10,14,1667,0.3,500,7000,16333,0.12,200,2800,166,Mumbai
12-08-2023,August,2023,Sneakers,Nike,10,40,8135,0.15,1220,48810,276592,0.12,976,39048,95,Delhi
13-08-2023,August,2023,Sneakers,Adidas,10,10,6752,0.15,1013,10128,57392,0.12,810,8102,199,Haryana
13-08-2023,August,2023,Sneakers,Liberty,7,40,773,0.4,309,12375,18563,0.12,93,3713,195,Delhi
13-08-2023,August,2023,Flats,Reebok,7,43,5019,0.2,1004,43163,172649,0.12,602,25898,87,Mumbai
13-08-2023,August,2023,Flats,Nike,7,29,12647,0.15,1897,55013,311741,0.12,1518,44011,165,Mumbai
13-08-2023,August,2023,Sandals,Paragon,8,44,1143,0.4,457,20123,30184,0.12,137,6037,114,Haryana
13-08-2023,August,2023,Sandals,Bata,6,32,2205,0.3,661,21164,49382,0.12,265,8465,182,Mumbai
13-08-2023,August,2023,Flats,Paragon,9,40,782,0.4,313,12510,18766,0.12,94,3753,182,Pune
13-08-2023,August,2023,Flats,Paragon,6,19,2947,0.4,1179,22394,33591,0.12,354,6718,86,Delhi
13-08-2023,August,2023,Sandals,Liberty,6,25,1944,0.4,778,19440,29160,0.12,233,5832,160,Mumbai
13-08-2023,August,2023,Sandals,Adidas,10,15,3551,0.15,533,7989,45272,0.12,426,6391,77,Mumbai
13-08-2023,August,2023,Sandals,Paragon,10,44,2748,0.4,1099,48366,72549,0.12,330,14510,184,Haryana
13-08-2023,August,2023,Sneakers,Sketchers,10,32,5496,0.25,1374,43968,131904,0.12,660,21105,200,Mumbai
13-08-2023,August,2023,Sandals,Sketchers,8,22,1685,0.25,421,9267,27802,0.12,202,4448,137,Pune
14-08-2023,August,2023,Sneakers,Bata,8,46,4873,0.3,1462,67242,156898,0.12,585,26897,123,Mumbai
14-08-2023,August,2023,Sneakers,Nike,9,19,8596,0.15,1289,24498,138822,0.12,1032,19598,183,Delhi
14-08-2023,August,2023,Sandals,Paragon,9,20,1259,0.4,504,10073,15109,0.12,151,3022,66,Mumbai
14-08-2023,August,2023,Flats,Reebok,6,39,2246,0.2,449,17516,70067,0.12,269,10510,81,Mumbai
14-08-2023,August,2023,Sneakers,Liberty,8,10,1576,0.4,630,6303,9455,0.12,189,1891,50,Pune
14-08-2023,August,2023,Sneakers,Sketchers,7,32,5454,0.25,1364,43634,130902,0.12,655,20944,193,Pune
14-08-2023,August,2023,Sneakers,Nike,10,27,4712,0.15,707,19083,108134,0.12,565,15266,100,Mumbai
14-08-2023,August,2023,Sandals,Paragon,6,28,1047,0.4,419,11728,17592,0.12,126,3518,140,Haryana
15-08-2023,August,2023,Flats,Paragon,10,34,1556,0.4,623,21167,31751,0.12,187,6350,116,Delhi
15-08-2023,August,2023,Sandals,Paragon,8,21,1910,0.4,764,16042,24063,0.12,229,4813,132,Pune
15-08-2023,August,2023,Flats,Paragon,7,22,1125,0.4,450,9900,14851,0.12,135,2970,191,Haryana
15-08-2023,August,2023,Boots,Reebok,8,15,3784,0.2,757,11352,45408,0.12,454,6811,168,Pune
15-08-2023,August,2023,Flats,Adidas,8,37,2768,0.15,415,15364,87064,0.12,332,12291,163,Pune
15-08-2023,August,2023,Flats,Bata,9,32,2874,0.3,862,27586,64367,0.12,345,11034,169,Haryana
15-08-2023,August,2023,Sandals,Bata,8,11,4650,0.3,1395,15346,35807,0.12,558,6138,157,Delhi
16-08-2023,August,2023,Flats,Adidas,9,29,8293,0.15,1244,36075,204424,0.12,995,28860,181,Pune
16-08-2023,August,2023,Sandals,Adidas,9,44,9199,0.15,1380,60716,344054,0.12,1104,48572,63,Mumbai
16-08-2023,August,2023,Flats,Bata,7,35,3680,0.3,1104,38644,90168,0.12,442,15457,182,Haryana
16-08-2023,August,2023,Sandals,Nike,6,13,6242,0.15,936,12172,68975,0.12,749,9738,77,Pune
17-08-2023,August,2023,Flats,Nike,8,46,8778,0.15,1317,60565,343205,0.12,1053,48452,65,Mumbai
17-08-2023,August,2023,Sneakers,Paragon,9,42,2348,0.4,939,39453,59180,0.12,282,11836,102,Delhi
17-08-2023,August,2023,Flats,Adidas,9,41,3091,0.15,464,19011,107729,0.12,371,15209,89,Pune
17-08-2023,August,2023,Sandals,Paragon,8,10,2514,0.4,1006,10056,15084,0.12,302,3017,101,Pune
17-08-2023,August,2023,Sneakers,Nike,6,19,10245,0.15,1537,29200,165465,0.12,1229,23360,183,Delhi
17-08-2023,August,2023,Sneakers,Puma,7,16,4106,0.2,821,13138,52551,0.12,493,7883,163,Pune
18-08-2023,August,2023,Sneakers,Nike,8,35,8805,0.15,1321,46224,261938,0.12,1057,36980,110,Delhi
18-08-2023,August,2023,Heels,Paragon,8,49,2203,0.4,881,43185,64777,0.12,264,12956,81,Pune
18-08-2023,August,2023,Sandals,Adidas,10,11,3478,0.15,522,5739,32524,0.12,417,4592,111,Mumbai
18-08-2023,August,2023,Sneakers,Woodland,10,44,3202,0.2,640,28178,112714,0.12,384,16907,124,Haryana
18-08-2023,August,2023,Sandals,Paragon,7,47,1732,0.4,693,32569,48854,0.12,208,9771,120,Pune
18-08-2023,August,2023,Sandals,Bata,10,16,2856,0.3,857,13708,31985,0.12,343,5483,87,Haryana
18-08-2023,August,2023,Sneakers,Reebok,8,17,5385,0.2,1077,18310,73239,0.12,646,10986,198,Delhi
18-08-2023,August,2023,Sandals,Nike,10,49,8334,0.15,1250,61253,347101,0.12,1000,49002,85,Mumbai
18-08-2023,August,2023,Sandals,Paragon,8,27,523,0.4,209,5646,8469,0.12,63,1694,141,Delhi
19-08-2023,August,2023,Heels,Woodland,7,32,7415,0.2,1483,47458,189832,0.12,890,28475,149,Pune
19-08-2023,August,2023,Flats,Nike,7,19,7222,0.15,1083,20584,116642,0.12,867,16467,194,Mumbai
19-08-2023,August,2023,Sandals,Bata,10,18,2113,0.3,634,11412,26628,0.12,254,4565,127,Mumbai
19-08-2023,August,2023,Sandals,Nike,10,40,7518,0.15,1128,45110,255621,0.12,902,36088,96,Haryana
19-08-2023,August,2023,Flats,Paragon,9,43,1148,0.4,459,19747,29620,0.12,138,5924,132,Mumbai
19-08-2023,August,2023,Flats,Paragon,8,47,2044,0.4,817,38422,57632,0.12,245,11526,67,Mumbai
19-08-2023,August,2023,Sneakers,Nike,10,20,5780,0.15,867,17341,98268,0.12,694,13873,77,Pune
19-08-2023,August,2023,Sandals,Paragon,9,30,2400,0.4,960,28797,43196,0.12,288,8639,110,Mumbai
19-08-2023,August,2023,Sneakers,Adidas,10,34,8047,0.15,1207,41037,232544,0.12,966,32830,66,Haryana
19-08-2023,August,2023,Sneakers,Paragon,8,17,594,0.4,237,4036,6054,0.12,71,1211,68,Mumbai
19-08-2023,August,2023,Sandals,Metro,8,48,3525,0.3,1058,50762,118446,0.12,423,20305,94,Delhi
19-08-2023,August,2023,Sandals,Nike,10,38,7532,0.15,1130,42930,243269,0.12,904,34344,196,Pune
20-08-2023,August,2023,Boots,Adidas,8,41,5500,0.15,825,33826,191679,0.12,660,27060,107,Mumbai
20-08-2023,August,2023,Boots,Paragon,7,37,2535,0.4,1014,37512,56268,0.12,304,11254,72,Delhi
20-08-2023,August,2023,Flats,Nike,10,16,5442,0.15,816,13062,74018,0.12,653,10450,51,Delhi
20-08-2023,August,2023,Sandals,Metro,8,46,3186,0.3,956,43971,102599,0.12,382,17589,137,Delhi
20-08-2023,August,2023,Sneakers,Paragon,10,43,1740,0.4,696,29936,44903,0.12,209,8981,196,Delhi
20-08-2023,August,2023,Heels,Liberty,9,32,1391,0.4,556,17807,26711,0.12,167,5342,85,Pune
20-08-2023,August,2023,Flats,Nike,8,37,10506,0.15,1576,58306,330403,0.12,1261,46645,195,Delhi
20-08-2023,August,2023,Sneakers,Adidas,9,29,2807,0.15,421,12212,69200,0.12,337,9770,109,Haryana
20-08-2023,August,2023,Sneakers,Paragon,9,31,556,0.4,223,6899,10348,0.12,67,2070,114,Mumbai
20-08-2023,August,2023,Sandals,Paragon,8,14,2681,0.4,1072,15014,22521,0.12,322,4504,123,Delhi
20-08-2023,August,2023,Sneakers,Paragon,9,25,2633,0.4,1053,26330,39495,0.12,316,7899,178,Pune
20-08-2023,August,2023,Sandals,Bata,9,13,3184,0.3,955,12417,28972,0.12,382,4967,199,Delhi
20-08-2023,August,2023,Sandals,Sketchers,10,11,1645,0.25,411,4524,13573,0.12,197,2172,116,Haryana
20-08-2023,August,2023,Boots,Bata,11,13,1557,0.3,467,6073,14170,0.12,187,2429,134,Pune
21-08-2023,August,2023,Boots,Liberty,6,46,2761,0.4,1104,50799,76199,0.12,331,15240,59,Mumbai
21-08-2023,August,2023,Sandals,Nike,8,48,11871,0.15,1781,85475,484356,0.12,1425,68380,191,Delhi
21-08-2023,August,2023,Sandals,Adidas,8,12,2832,0.15,425,5098,28891,0.12,340,4079,179,Haryana
21-08-2023,August,2023,Boots,Paragon,8,37,1694,0.4,678,25071,37606,0.12,203,7521,55,Delhi
22-08-2023,August,2023,Sneakers,Metro,7,44,3433,0.3,1030,45310,105723,0.12,412,18124,54,Mumbai
22-08-2023,August,2023,Flats,Liberty,6,34,2414,0.4,966,32833,49250,0.12,290,9850,82,Mumbai
22-08-2023,August,2023,Sandals,Paragon,8,45,844,0.4,338,15200,22800,0.12,101,4560,80,Haryana
22-08-2023,August,2023,Flats,Bata,8,22,2372,0.3,712,15658,36536,0.12,285,6263,110,Delhi
22-08-2023,August,2023,Boots,Nike,9,10,5726,0.15,859,8588,48667,0.12,687,6871,187,Mumbai
22-08-2023,August,2023,Flats,Nike,6,25,12751,0.15,1913,47818,270968,0.12,1530,38254,64,Delhi
22-08-2023,August,2023,Sneakers,Bata,7,28,1175,0.3,352,9869,23028,0.12,141,3948,112,Mumbai
23-08-2023,August,2023,Sneakers,Paragon,8,40,2144,0.4,858,34303,51455,0.12,257,10291,69,Pune
23-08-2023,August,2023,Sneakers,Sketchers,9,23,3727,0.25,932,21431,64294,0.12,447,10287,141,Mumbai
23-08-2023,August,2023,Heels,Puma,8,29,6678,0.2,1336,38732,154926,0.12,801,23239,191,Mumbai
23-08-2023,August,2023,Sandals,Paragon,7,43,2732,0.4,1093,46998,70497,0.12,328,14099,188,Mumbai
23-08-2023,August,2023,Flats,Nike,6,32,13805,0.15,2071,66265,375499,0.12,1657,53012,174,Mumbai
23-08-2023,August,2023,Sandals,Nike,7,18,13097,0.15,1965,35362,200386,0.12,1572,28290,109,Pune
24-08-2023,August,2023,Flats,Paragon,7,17,1431,0.4,572,9731,14596,0.12,172,2919,59,Delhi
24-08-2023,August,2023,Boots,Paragon,8,39,2883,0.4,1153,44969,67453,0.12,346,13490,177,Delhi
24-08-2023,August,2023,Heels,Nike,8,27,10059,0.15,1509,40738,230851,0.12,1207,32591,71,Mumbai
24-08-2023,August,2023,Sneakers,Sketchers,9,34,3729,0.25,932,31698,95092,0.12,447,15215,148,Mumbai
24-08-2023,August,2023,Sandals,Nike,7,23,7552,0.15,1133,26054,147640,0.12,906,20843,160,Pune
24-08-2023,August,2023,Flats,Nike,10,29,3376,0.15,506,14684,83210,0.12,405,11747,139,Mumbai
25-08-2023,August,2023,Flats,Metro,8,26,4241,0.3,1272,33080,77186,0.12,509,13232,105,Pune
25-08-2023,August,2023,Flats,Nike,8,49,8209,0.15,1231,60336,341901,0.12,985,48268,64,Haryana
25-08-2023,August,2023,Flats,Nike,9,34,14430,0.15,2164,73591,417018,0.12,1732,58873,123,Pune
25-08-2023,August,2023,Heels,Paragon,8,37,1932,0.4,773,28586,42880,0.12,232,8576,182,Pune
25-08-2023,August,2023,Sandals,Adidas,8,39,7965,0.15,1195,46596,264042,0.12,956,37277,83,Delhi
25-08-2023,August,2023,Sneakers,Sketchers,10,27,1885,0.25,471,12723,38170,0.12,226,6107,188,Delhi
25-08-2023,August,2023,Sandals,Bata,9,35,1154,0.3,346,12122,28283,0.12,139,4849,142,Delhi
25-08-2023,August,2023,Sandals,Paragon,8,48,531,0.4,212,10192,15288,0.12,64,3058,195,Mumbai
26-08-2023,August,2023,Sandals,Sketchers,7,38,3582,0.25,896,34032,102094,0.12,430,16335,52,Haryana
26-08-2023,August,2023,Sandals,Nike,8,40,10653,0.15,1598,63918,362199,0.12,1278,51134,105,Pune
26-08-2023,August,2023,Sandals,Nike,9,15,6317,0.15,948,14214,80546,0.12,758,11371,191,Pune
26-08-2023,August,2023,Sandals,Nike,8,21,6096,0.15,914,19203,108815,0.12,732,15362,116,Delhi
26-08-2023,August,2023,Heels,Liberty,7,24,2076,0.4,830,19928,29892,0.12,249,5978,62,Delhi
26-08-2023,August,2023,Boots,Nike,10,12,5211,0.15,782,9380,53153,0.12,625,7504,162,Pune
26-08-2023,August,2023,Flats,Bata,6,45,3869,0.3,1161,52237,121887,0.12,464,20895,116,Delhi
26-08-2023,August,2023,Sandals,Nike,10,32,9485,0.15,1423,45530,258000,0.12,1138,36424,110,Delhi
26-08-2023,August,2023,Sandals,Nike,6,42,8326,0.15,1249,52452,297229,0.12,999,41962,11,Pune
26-08-2023,August,2023,Boots,Adidas,8,46,4971,0.15,746,34299,194361,0.12,596,27439,156,Pune
26-08-2023,August,2023,Sneakers,Paragon,8,28,858,0.4,343,9606,14409,0.12,103,2882,142,Mumbai
26-08-2023,August,2023,Sandals,Bata,10,33,2883,0.3,865,28539,66591,0.12,346,11416,57,Mumbai
27-08-2023,August,2023,Sandals,Nike,8,19,13942,0.15,2091,39736,225171,0.12,1673,31789,77,Delhi
27-08-2023,August,2023,Flats,Adidas,8,42,7726,0.15,1159,48675,275823,0.12,927,38940,180,Mumbai
27-08-2023,August,2023,Flats,Paragon,10,32,2850,0.4,1140,36478,54717,0.12,342,10943,199,Mumbai
27-08-2023,August,2023,Sneakers,Paragon,10,19,1453,0.4,581,11041,16561,0.12,174,3312,70,Pune
